Site_ID,Reference_ID,Location,Country,State,Latitude,Longitude,Uncertainty_radius,Elevation_low,Elevation_high,Habitat_description,Habitat_code,Abundance_data_present,Abundance_data_format,Spatial_extent,Study_duration,Time_series,N_years,Notes
1397,Mastrota1989,Irrigated forest floor; Centre County,USA,PA,40.876564,-77.836728,25,400,600,Oak-maple dominated forest,DF,all,raw,16875,14,0,1,NULL
1398,McGee1982,Burro Hill; 40 km northwest of Jackson; within the Buffalo District; Bridger-Teton National Park,USA,WY,43.838278,-110.367422,0,2075,2210,unburned sagebrush,SH,all,raw,NULL,14,1,3,NULL
1399,Kirkland1999,Spruce-Fir-- Jemez Mountains; 16.2 km E and 3.2 km N of Jemez Springs,USA,NM,35.801975,-106.51069,1,2800,2800,Mesic; dominated by Engelmann spruce and Douglas firs. NE aspect and 25 degree slope.,CF,all,raw,75,13,1,2,NULL
1400,Kirkland1999,Ponderosa Pine-Oak forest; Jemez Mountains; 16.4 km E and 3.5 km N of Jemez Springs,USA,NM,35.807193,-106.506315,1,2750,2750,Ponderosa Pine and Gambel Oaks. SW aspect and 40 degree slope. ,MF,all,raw,75,13,1,2,NULL
1401,Kirkland1999,Spruce-Fir--Sandia Mountains; 5.0 km N and 7.2 km W Sandia Park,USA,NM,35.21265,-106.44107,1,3000,3000,White fir; Alpine fir; Douglas fir. NE aspect and 10-45 degree slope.,CF,all,raw,75,13,1,2,NULL
1402,Kirkland1999,Douglas fir-White fir--Sandia Mountains; 3.3 km N and 4.8 km W Sandia Park,USA,NM,35.196537,-106.417546,1,2585,2585,Gambel oaks; White firs; Mountain Maples. NW aspect; 10-45 degree slope. ,MF,all,raw,75,13,1,2,NULL
1403,Kirkland1999,Mature Lowland Forest;2.4 km S and 2.0 km E Cleversburg; elevation 365 m; and 2.8 km S and 2.2 km E Cleversburg,USA,PA,40.013319,-77.441449,1,383,383,Tulip Poplar; Red Maple and Chestnut Oak,DF,all,raw,75,13,1,2,NULL
1404,Kirkland1999,Mid-elevations oak forest; 4.5 km S and 2.6 km E of Cleversburg and 4.5 km S and 2.8 km E Cleversburg,USA,PA,39.994812,-77.434237,1,537,537,Chestnut Oak; Black Gum; Red Maple,DF,all,raw,75,13,1,2,NULL
1405,Kirkland1999,Ridge forest; 4.6 km S and 4.2 km E Cleversburg; and 4.7 km S and 4.2 km E Cleversburg,USA,PA,39.995638,-77.418214,1,610,610,Ridge forest; Black Gum; Chestnut Oak,DF,all,raw,75,13,1,2,NULL
1406,Muck2006,Omatako; Otjimaongombe; Northern Namibia,Namibia,NULL,-21.510472,16.729222,0,1520,1520,thornbush region,SH,all,raw,162000,7,0,1,NULL
1407,Muck2006,Erichsfelde; Otjimaongombe; Northern Namibia,Namibia,NULL,-21.598042,16.945413,0,1520,1520,thornbush region,SH,all,raw,162000,7,0,1,NULL
1408,Decher1999,Adumanya Sacred Groves; Accra Plains,Ghana,NULL,5.9,-0.116667,0,800,900,high forest,DF,all,raw,10000,5,0,1,NULL
1409,Decher1999,Pinkwae Dry Forest Site I; Accra Plains,Ghana,NULL,5.75,-0.133333,0,800,900,dry forest,DF,all,raw,10000,5,0,1,NULL
1410,Decher1999,Pinkwae Dry Forest Site II; Accra Plains,Ghana,NULL,5.75,-0.133333,0,800,900,dry forest,DF,all,raw,10000,5,0,1,NULL
1411,Decher1999,Shai Hills W Site I; Accra Plains,Ghana,NULL,5.883333,0.05,0,800,900,thicket and grass,GL,all,raw,10000,5,0,1,NULL
1412,Decher1999,Shai Hills W Site II; Accra Plains,Ghana,NULL,5.883333,0.05,0,800,900,thicket and grass,GL,all,raw,10000,5,0,1,NULL
1413,Decher1999,Shai Hills N Site I; Accra Plains,Ghana,NULL,5.95,0.066667,0,800,900,savanna,GL,all,raw,10000,5,0,1,NULL
1414,Decher1999,Shai Hills N Site II;  Accra Plains,Ghana,NULL,5.95,0.066667,0,800,900,savanna,GL,all,raw,10000,5,0,1,NULL
1415,Decher1999,Kpong Fire Protection Sites; Accra Plains,Ghana,NULL,6.133333,0.066667,0,800,900,secondary forest,DF,all,raw,10000,1,0,1,NULL
1416,Decher1999,Kpong Gmelina Plantation; Accra Plains,Ghana,NULL,6.133333,0.066667,0,800,900,secondary forest,DF,all,raw,10000,5,0,1,NULL
1417,Kuznetsov2008,Cat Tien National Park; Afzelia transect,Vietnam,NULL,11.439924,107.415229,40,140,800,primary tropical forest,TF,all,raw,1500,13,0,1,NULL
1418,Kuznetsov2008,Cat Tien National Park; Lagerstroemia transect,Vietnam,NULL,11.428222,107.424385,1,140,150,disturbed tropical forest,TF,all,raw,800,16,0,1,NULL
1419,Vargas2004,Beni Biosphere Reserve and El Porvenir (EBB headquarters),Bolivia,NULL,-14.663914,-66.289812,20,130,180,continuous forest,TF,all,raw,NULL,17,0,2,NULL
1420,Vargas2004,Beni Biosphere Reserve and El Porvenir (EBB headquarters),Bolivia,NULL,-14.663914,-66.289812,20,130,180,forest fragments ,TF,all,raw,NULL,17,0,2,NULL
1421,Vargas2004,Beni Biosphere Reserve and El Porvenir (EBB headquarters),Bolivia,NULL,-14.663914,-66.289812,20,130,180,grassland matrix,GL,all,raw,NULL,17,0,2,NULL
1422,Moore2003,Farms in Vale of York,UK,NULL,53.957413,-1.08195,10,5,30,broad leaved plantations begun in 1992-1997; planted on ex-arable land,AG,all,raw,1200,2,0,1,NULL
1423,Moore2003,Farms in Vale of York,UK,NULL,53.957413,-1.08195,10,5,30,farmland,AG,all,raw,965,2,0,1,NULL
1424,Moore2003,Farms in Vale of York,UK,NULL,53.957413,-1.08195,10,5,30,hedgerows,AG,all,raw,600,2,0,1,NULL
1425,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,Mixed mesophytic forest,MF,all,raw,28689,17,0,2,NULL
1426,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,Sugar maple dominated forest,DF,all,raw,26744,17,0,2,NULL
1427,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,Eastern hemlock forest,CF,all,raw,11670,17,0,2,NULL
1428,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,Northern red oak forest,DF,all,raw,34038,17,0,2,NULL
1429,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,White oak forest,DF,all,raw,16046,17,0,2,NULL
1430,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,Chestnut Oak forest,DF,all,raw,31606,17,0,2,NULL
1431,McShea2003,George Washington and Jefferson National Forests; Allegheny Mountain that extends from Hightown to Mountain Grove,USA,VA,38.277208,-79.732176,25,510,1300,Table mountain pine forest,CF,all,raw,21395,17,0,2,NULL
1432,Johnson1981,The Jug; Island in the Sky Mesa; Canyonlands National Park; Upheaval Dome Quadrangle,USA,UT,38.437447,-109.938185,3,1761,1761,isolated butte; rarely if ever visited by people. Juniper woodland; slickrock; shadscale-blackbrush; poor gravelly soil.,DS,all,raw,10000,4,0,1,NULL
1433,Johnson1981,Red Sea Flat; Island in the Sky Mesa;  Canyonlands National Park; Upheaval Dome Quadrangle,USA,UT,38.437447,-109.938185,3,1768,1768,mainland; Island in the Sky Mesa; open juniper woodland and shrubland; poor gravelly soil,DS,all,raw,10000,4,0,1,NULL
1434,Johnson1981,Junction Butte; Island in the Sky Mesa;  Canyonlands National Park; Upheaval Dome Quadrangle,USA,UT,38.437447,-109.938185,3,1926,1926,isolated butte; difficult but open to human access open juniper woodland; mountain mahogany; slickrock; poor gravelly soil,DS,all,raw,10000,4,0,1,NULL
1435,Johnson1981,Grandview Point; Island in the Sky Mesa;  Canyonlands National Park; Upheaval Dome Quadrangle,USA,UT,38.437447,-109.938185,3,1829,1829,mainland; with open juniper woodland; slickrock; poor gravelly soil,DS,all,raw,10000,4,0,1,NULL
1436,Fleck1995,El Centro de Investigaciones Jenaro Herrera; Amazon Basin of Northeastern Peru,Peru,NULL,-4.916667,73.66667,0,125,125,tropical rain forests that flooded seasonally,TF,all,raw,17000,14,0,1,NULL
1437,Fleck1995,River Dolphin Preserve at Yarapa River; Amazon Basin of Northeastern Peru,Peru,NULL,-4.5,73.416667,0,125,125,tropical rain forests that flooded seasonally,TF,all,raw,17000,2,0,1,NULL
1438,Cook2006,Bound Brook Heathland; Cape Cod National Seashore,USA,MA ,41.95959088,-70.06766564,0,0,20,Heathland ,SH,all,raw,8100,4,0,1,NULL
1439,Cook2006,Bound Brook Pine; Cape Cod National Seashore,USA,MA ,41.95465176,-70.06124858,0,0,20,Pine Forest,CF,all,raw,8100,4,0,1,NULL
1440,Cook2006,Cemetery Oak; Cape Cod National Seashore,USA,MA ,41.97734351,-70.05394862,0,0,20,Oak Forest,DF,all,raw,8100,4,0,1,NULL
1441,Cook2006,Duck Harbor Wetland; Cape Cod National Seashore,USA,MA ,41.94707531,-70.07596225,0,0,20,Wetland,W,all,raw,8100,4,0,1,NULL
1442,Cook2006,Fort Hill Grassland; Cape Cod National Seashore,USA,MA ,41.81976568,-69.96342804,0,0,20,Grassland,GL,all,raw,8100,4,0,1,NULL
1443,Cook2006,High Toss Wetland; Cape Cod National Seashore,USA,MA ,41.94358761,-70.05485218,0,0,20,Wetland,W,all,raw,8100,4,0,1,NULL
1444,Cook2006,Longnook Oak; Cape Cod National Seashore,USA,MA ,42.01735277,-70.04680679,0,0,20,Oak Forest,DF,all,raw,8100,4,0,1,NULL
1445,Cook2006,Longnook Pine; Cape Cod National Seashore,USA,MA ,42.02307838,-70.05396686,0,0,20,Pine Forest,CF,all,raw,8100,4,0,1,NULL
1446,Cook2006,Marconi Heathland; Cape Cod National Seashore,USA,MA ,41.90314337,-69.97595314,0,0,20,Heathland ,SH,all,raw,8100,4,0,1,NULL
1447,Cook2006,Pilgrim Heights Grassland; Cape Cod National Seashore,USA,MA ,42.05351151,-70.11304411,0,0,20,Grassland,GL,all,raw,8100,4,0,1,NULL
1448,Miller2004,Ouachita Mountains; within 40 km of Hot Springs,USA,AR ,38.142817,-93.339719,40,110,457,SMZ (1-20 m); Natural forest stands retained along intermittent and perennial streamside management zones (SMZs); along loblolly pine plantations,CF,all,raw,NULL,61,0,6,NULL
1449,Miller2004,Ouachita Mountains; within 40 km of Hot Springs,USA,AR ,38.142817,-93.339719,40,110,457,SMZ (21-40 m); Natural forest stands retained along intermittent and perennial streamside management zones (SMZs); along loblolly pine plantations,CF,all,raw,NULL,61,0,6,NULL
1450,Miller2004,Ouachita Mountains; within 40 km of Hot Springs,USA,AR ,38.142817,-93.339719,40,110,457,SMZ (41-60 m); Natural forest stands retained along intermittent and perennial streamside management zones (SMZs); along loblolly pine plantations,CF,all,raw,NULL,61,0,6,NULL
1451,Miller2004,Ouachita Mountains; within 40 km of Hot Springs,USA,AR ,38.142817,-93.339719,40,110,457,SMZ (61-100 m); Natural forest stands retained along intermittent and perennial streamside management zones (SMZs); along loblolly pine plantations,CF,all,raw,NULL,61,0,6,NULL
1452,Miller2004,Ouachita Mountains; within 40 km of Hot Springs,USA,AR ,38.142817,-93.339719,40,110,457,SMZ (>100 m); Natural forest stands retained along intermittent and perennial streamside management zones (SMZs); along loblolly pine plantations,CF,all,raw,NULL,61,0,6,NULL
1453,Miller2004,Ouachita Mountains; within 40 km of Hot Springs,USA,AR ,38.142817,-93.339719,40,110,457,Natural forest stands retained along intermittent and perennial streamside management zones (SMZs); along loblolly pine plantations,CF,all,raw,NULL,61,0,6,NULL
1454,Dueser1986,Assateague Island,USA,VA,38.033333,-75.26667,30,0,2,salt marsh,W,all,raw,1300,2,0,1,NULL
1455,Dueser1986,Assateague Island,USA,VA,38.033333,-75.26667,30,0,2,grassland,GL,all,raw,5040,2,0,1,NULL
1456,Dueser1986,Assateague Island,USA,VA,38.033333,-75.26667,30,0,2,grassland/shrub,GL,all,raw,2560,2,0,1,NULL
1457,Dueser1986,Assateague Island,USA,VA,38.033333,-75.26667,30,0,2,shrubland,SH,all,raw,1920,2,0,1,NULL
1458,Dueser1986,Assateague Island,USA,VA,38.033333,-75.26667,30,0,2,pine/mixed forest,MF,all,raw,690,2,0,1,NULL
1459,Walker1992,Khao Nang Rum Research Station; Huai Kha Khaeng Wildlife Sanctuary,Thailand,NULL,15.39359,99.258551,50,400,500,tropical dry forest; mixed deciduous,TF,all,raw,1935,8,0,1,NULL
1460,Walker1992,Khao Nang Rum Research Station; Huai Kha Khaeng Wildlife Sanctuary,Thailand,NULL,15.39359,99.258551,50,550,650,tropical dry forest; evergreen,TF,all,raw,1935,8,0,1,NULL
1461,Ulevicius2007,Mol?tai and Širvintos districts; East Lithuania,Lithuania,NULL,55.13333,25.33333,8,130,185,Beaver lodges near fens and fragmented mixed forests; landscape of hills; glacial moraines and lakes,W,all,raw,NULL,42,0,4,NULL
1462,Ulevicius2007,Mol?tai and Širvintos districts; East Lithuania,Lithuania,NULL,55.13333,25.33333,8,130,185,forest; in landscape of hills; glacial moraines and lakes; fragmented mixed forest; fens,MF,all,raw,NULL,42,0,4,NULL
1463,Ulevicius2007,Mol?tai and Širvintos districts; East Lithuania,Lithuania,NULL,55.13333,25.33333,8,130,185,Abandoned cultural meadow; in landscape of hills; glacial moraines and lakes; fragmented mixed forest; fens,GL,all,raw,NULL,42,0,4,NULL
1464,Ulevicius2007,Mol?tai and Širvintos districts; East Lithuania,Lithuania,NULL,55.13333,25.33333,8,130,185,Meadow along canal in landscape of hills; glacial moraines and lakes; fragmented mixed forest; fens,GL,all,raw,NULL,42,0,4,NULL
1465,Carey1995,Olympic Peninsula; near Forks; Quinalt; and Quilcene,USA,WA,47.831161,-123.677319,50,85,610,Old growth (300-400 yrs); forest; Western Hemlock Zone,CF,all,raw,18750,36,0,3,NULL
1466,Carey1995,Olympic Peninsula; near Forks; Quinalt; and Quilcene,USA,WA,47.831161,-123.677319,50,85,610,Mixed age; some management and natural disturbance; Western Hemlock Zone,CF,all,raw,7500,36,0,3,NULL
1467,Carey1995,Olympic Peninsula; near Forks; Quinalt; and Quilcene,USA,WA,47.831161,-123.677319,50,85,610,young forest; managed with some artificial seeding; est. 44-67 yrs.; Western Hemlock Zone,CF,all,raw,26250,36,0,3,NULL
1468,Manning2004,Forest Stands in Western Oregon; 38 km sw of Corvallis in the Oregon Coast Range,USA,OR,44.389617,-123.710936,10,110,110,Mixed conifer deciduous forest; medium-high shrub cover; low herbaceous cover; stand 1; replicate 1,MF,all,raw,10000,3,0,1,NULL
1469,Manning2004,Forest Stands in Western Oregon; 38 km sw of Corvallis in the Oregon Coast Range,USA,OR,44.389617,-123.710936,10,110,110,Mixed conifer deciduous forest; medium-high shrub cover; low herbaceous cover; stand 1; replicate 2,MF,all,raw,10000,3,0,1,NULL
1470,Manning2004,Forest Stands in Western Oregon; 38 km sw of Corvallis in the Oregon Coast Range,USA,OR,44.389617,-123.710936,10,110,110,Mixed conifer deciduous forest; medium-high shrub cover; low herbaceous cover; stand 1; replicate 3,MF,all,raw,10000,3,0,1,NULL
1471,Manning2004,Forest Stands in Western Oregon; 38 km sw of Corvallis in the Oregon Coast Range,USA,OR,44.389617,-123.710936,10,110,110,Mixed conifer-deciduous forest with low shrub cover; moderate herbaceous cover; stand 2; replicate 4,MF,all,raw,10000,3,0,1,NULL
1472,Manning2004,Forest Stands in Western Oregon; 38 km sw of Corvallis in the Oregon Coast Range,USA,OR,44.389617,-123.710936,10,110,110,Mixed conifer-deciduous forest with low shrub cover; moderate herbaceous cover; stand 2; replicate 5,MF,all,raw,10000,3,0,1,NULL
1473,Manning2004,Forest Stands in Western Oregon; 38 km sw of Corvallis in the Oregon Coast Range,USA,OR,44.389617,-123.710936,10,110,110,Mixed conifer-deciduous forest with low shrub cover; moderate herbaceous cover; stand 2; replicate 6,MF,all,raw,10000,3,0,1,NULL
1474,Anthony1987,Mack Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,old growth forest,CF,all,raw,360,5,0,1,NULL
1475,Anthony1987,Mack Creek Tributary; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,old growth forest,CF,all,raw,360,5,0,1,NULL
1476,Anthony1987,Lookout Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,old growth forest,CF,all,raw,360,5,0,1,NULL
1477,Anthony1987,Lower Lookout Creek Tributary; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,old growth forest,CF,all,raw,360,5,0,1,NULL
1478,Anthony1987,Upper Lookout Creek Tributary; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,old growth forest,CF,all,raw,360,5,0,1,NULL
1479,Anthony1987,Hogan Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,mature forest,CF,all,raw,360,5,0,1,NULL
1480,Anthony1987,Elk Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,mature forest,CF,all,raw,360,5,0,1,NULL
1481,Anthony1987,Cougar Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,mature forest,CF,all,raw,360,5,0,1,NULL
1482,Anthony1987,East Fork Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,mature forest,CF,all,raw,360,5,0,1,NULL
1483,Anthony1987,King Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,mature forest,CF,all,raw,360,5,0,1,NULL
1484,Anthony1987,Swamp Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,young forest,CF,all,raw,360,5,0,1,NULL
1485,Anthony1987,Spring Creek; Blue River and McKenzie River Ranger Districts of Willamette National Forest,USA,OR,44.173608,-122.182636,6,500,975,young forest,CF,all,raw,360,5,0,1,NULL
1486,Monroe2004,Mazatzal Mountains,USA,AZ,33.933378,-111.59214,20,700,2300,burned chaparral,SH,all,raw,4050,28,0,3,NULL
1487,Monroe2004,Mazatzal Mountains,USA,AZ,33.933378,-111.59214,20,700,2300,unburned chaparral,SH,all,raw,4050,28,0,3,NULL
1488,Monroe2004,Mazatzal Mountains,USA,AZ,33.933378,-111.59214,20,700,2300,burned forest,CF,all,raw,4050,28,0,3,NULL
1489,Monroe2004,Mazatzal Mountains,USA,AZ,33.933378,-111.59214,20,700,2300,unburned forest,CF,all,raw,4050,28,0,3,NULL
1490,Li2003,Gucheng Protection Station; Mt. Qilian National Reserve; North slopes of Qilian mountain range; on the boundary of Gansu and Qinghia provinces,China,NULL,36.916661,102.583321,0,1600,1600,farmland,AG,all,raw,1185,3,0,1,NULL
1491,Li2003,Gucheng Protection Station; Mt. Qilian National Reserve; North slopes of Qilian mountain range; on the boundary of Gansu and Qinghia provinces,China,NULL,36.916661,102.583321,0,2000,2000,farmland,AG,all,raw,1185,3,0,1,NULL
1492,Li2003,Gucheng Protection Station; Mt. Qilian National Reserve; North slopes of Qilian mountain range; on the boundary of Gansu and Qinghia provinces,China,NULL,36.916661,102.583321,0,2400,2400,montane grassland,GL,all,raw,1185,3,0,1,NULL
1493,Li2003,Gucheng Protection Station; Mt. Qilian National Reserve; North slopes of Qilian mountain range; on the boundary of Gansu and Qinghia provinces,China,NULL,36.916661,102.583321,0,2800,2800,conifer-deciduous forest,MF,all,raw,1185,3,0,1,NULL
1494,Li2003,Gucheng Protection Station; Mt. Qilian National Reserve; North slopes of Qilian mountain range; on the boundary of Gansu and Qinghia provinces,China,NULL,36.916661,102.583321,0,3200,3200,conifer forest,CF,all,raw,1185,3,0,1,NULL
